Job Title,Company Name,Location,Experience,Salary,Job Description,Skills
DLP Analyst,Jio,Navi Mumbai,1-3 Yrs,3-7 Lacs PA,BE/B.Tech/ME/M.Tech/MCA/MS with 3-5 years in Cyber Security Operations; strong fundamen...,"Symantec, DLP, Forcepoint, Data Loss Prevention, Prevention, Analysis, Loss prevention, Data"
Analyst - Employee Vetting & Background checks,KPMG India,Navi Mumbai,1-3 Yrs,3-7 Lacs PA,BE/B.Tech/ME/M.Tech/MCA/MS with 3-5 years in Cyber Security Operations; strong fundamen...,"Networking, Client servicing, Senior Analyst, Focus, Manager Technology, professional services, international clients, Client"
Analyst,Wipro,Navi Mumbai,1-3 Yrs,3-7 Lacs PA,BE/B.Tech/ME/M.Tech/MCA/MS with 3-5 years in Cyber Security Operations; strong fundamen...,"private equity, performance reporting, process documentation, financial reporting, ca, financial analysis, data analysis, mis reporting"
Machine Learning Engineer,Capgemini,Navi Mumbai,1-3 Yrs,3-7 Lacs PA,BE/B.Tech/ME/M.Tech/MCA/MS with 3-5 years in Cyber Security Operations; strong fundamen...,"Java, Machine Learning, Python, .Net, Groovy, Machine"
Business analyst,Blueberry Digital Labs,Navi Mumbai,1-3 Yrs,3-7 Lacs PA,BE/B.Tech/ME/M.Tech/MCA/MS with 3-5 years in Cyber Security Operations; strong fundamen...,"Compensation and Benefits, Team management, Business Analyst, Compensation, Portfolio, Check, Manager Technology, Keyword research"
Business Analyst,Exponentia Team,Navi Mumbai,1-3 Yrs,3-7 Lacs PA,BE/B.Tech/ME/M.Tech/MCA/MS with 3-5 years in Cyber Security Operations; strong fundamen...,"Data analysis, Competitive analysis, Project management, Business analytics, Process improvement, Strategic planning, Market research, Business intelligence"
Data Analyst - B,Capgemini,Navi Mumbai,1-3 Yrs,3-7 Lacs PA,BE/B.Tech/ME/M.Tech/MCA/MS with 3-5 years in Cyber Security Operations; strong fundamen...,"Data Analysis, algorithms, data validation, Data Analyst, Data import, data visualizations, Data Sourcing, Analysis"
Nexthink Analyst,DXC Technology,Navi Mumbai,1-3 Yrs,3-7 Lacs PA,BE/B.Tech/ME/M.Tech/MCA/MS with 3-5 years in Cyber Security Operations; strong fundamen...,"Loop, Automation, Windows OS, Usage, Powershell, Social media, Workflow, Troubleshooting"
TM - ANALYST,Barclays,Navi Mumbai,1-3 Yrs,3-7 Lacs PA,BE/B.Tech/ME/M.Tech/MCA/MS with 3-5 years in Cyber Security Operations; strong fundamen...,"SUB, Senior Analyst, Service excellence, Investigation, Manual, Continuous improvement, Individual Contributor, Operations"
Machine Learning Engineer AI & ML Team,Zeta Global,Navi Mumbai,1-3 Yrs,3-7 Lacs PA,BE/B.Tech/ME/M.Tech/MCA/MS with 3-5 years in Cyber Security Operations; strong fundamen...,"SAN, Marketing programs, Campaign management, Machine learning, Manager Technology, HTML, Research, Digital marketing"
Business Analyst Holostik,HOLOSTIK,Navi Mumbai,1-3 Yrs,3-7 Lacs PA,BE/B.Tech/ME/M.Tech/MCA/MS with 3-5 years in Cyber Security Operations; strong fundamen...,"Strategic management, Root cause analysis, Data analysis, Market sizing, Business Analyst, Business analysis, Research, Operations"
Successfactors Analyst,Seven N Consulting Pvt. Ltd.,Navi Mumbai,1-3 Yrs,3-7 Lacs PA,BE/B.Tech/ME/M.Tech/MCA/MS with 3-5 years in Cyber Security Operations; strong fundamen...,"IT services, MS Access, Senior Analyst, HR, Training and Development, digital transformation, Analytics, Project life cycle"
Business Analyst,Lollypop Design Studio,Navi Mumbai,1-3 Yrs,3-7 Lacs PA,BE/B.Tech/ME/M.Tech/MCA/MS with 3-5 years in Cyber Security Operations; strong fundamen...,"Product management, Excel, Business Analyst, Business analysis, Time management, Project management, Market intelligence, Agile"
Data Engineer,MNC Client,Navi Mumbai,1-3 Yrs,3-7 Lacs PA,BE/B.Tech/ME/M.Tech/MCA/MS with 3-5 years in Cyber Security Operations; strong fundamen...,"AWS, Python, Snowflake, Data Engineering, Data"
Business Analyst,Prime Focus Technologies (PFT),Navi Mumbai,1-3 Yrs,3-7 Lacs PA,BE/B.Tech/ME/M.Tech/MCA/MS with 3-5 years in Cyber Security Operations; strong fundamen...,"Graphics, Sales, Financial reporting, Business analysis, Social media, Sales process, General Manager Finance, Management"
ML Engineer,Metafolks,Navi Mumbai,1-3 Yrs,3-7 Lacs PA,BE/B.Tech/ME/M.Tech/MCA/MS with 3-5 years in Cyber Security Operations; strong fundamen...,"Computer science, Object oriented design, Computer vision, deep learning, Postgresql, Django, MySQL, Machine learning"
Data Analyst,Photon,Navi Mumbai,1-3 Yrs,3-7 Lacs PA,BE/B.Tech/ME/M.Tech/MCA/MS with 3-5 years in Cyber Security Operations; strong fundamen...,"data cleansing, Data analysis, SAS, Data management, Analytical, Predictive modeling, Data quality, microsoft"
Data Engineer Job,Yash Technologies,Navi Mumbai,1-3 Yrs,3-7 Lacs PA,BE/B.Tech/ME/M.Tech/MCA/MS with 3-5 years in Cyber Security Operations; strong fundamen...,"Computer science, data cleansing, Backend, C++, Business transformation, Agile, Data quality, test driven development"
Business Analyst,Consleague Consulting,Navi Mumbai,1-3 Yrs,3-7 Lacs PA,BE/B.Tech/ME/M.Tech/MCA/MS with 3-5 years in Cyber Security Operations; strong fundamen...,"System architecture, Change management, Team management, PDF, Business Analyst, Business analysis, Business process re-engineering, Project delivery"
Data Ops Analyst,Newt Global,Navi Mumbai,1-3 Yrs,3-7 Lacs PA,BE/B.Tech/ME/M.Tech/MCA/MS with 3-5 years in Cyber Security Operations; strong fundamen...,"Linux, Analytical, Javascript, Scheduling, Data quality, Apache, Business intelligence, Ruby"
FINREG Analyst,Deutsche Bank,Pune,1-3 Yrs,Not disclosed,"University degree in Commerce, Economics, Finance, or Business Administration; detailed...","FINREG, data analysis, data management, MIS, Credit Risk, data evaluation, Credit, Evaluation"
Business Analyst,Optum,Pune,1-3 Yrs,Not disclosed,"University degree in Commerce, Economics, Finance, or Business Administration; detailed...","SQL, project management, python, data analysis, data analytics, mis reporting, documentation, business analysis"
Translator / Data Analyst ( Turkish ),S&P Global Inc.,Pune,1-3 Yrs,Not disclosed,"University degree in Commerce, Economics, Finance, or Business Administration; detailed...","Supply chain, Automation, Manager Quality Assurance, Primary research, Translator, Process improvement, Data collection, Secondary research"
Translator / Data Analyst ( Portuguese ),S&P Global Inc.,Pune,1-3 Yrs,Not disclosed,"University degree in Commerce, Economics, Finance, or Business Administration; detailed...","Supply chain, Automation, Manager Quality Assurance, Primary research, Translator, Process improvement, Data collection, Secondary research"
Translator / Data Analyst ( German ),S&P Global Inc.,Pune,1-3 Yrs,Not disclosed,"University degree in Commerce, Economics, Finance, or Business Administration; detailed...","Supply chain, Automation, Manager Quality Assurance, Primary research, Translator, Process improvement, German, Secondary research"
Translator / Data Analyst ( Polish ),S&P Global Inc.,Pune,1-3 Yrs,Not disclosed,"University degree in Commerce, Economics, Finance, or Business Administration; detailed...","Supply chain, Automation, Manager Quality Assurance, Primary research, Translator, Process improvement, Data collection, Secondary research"
Translator / Data Analyst ( Spanish ),S&P Global Inc.,Pune,1-3 Yrs,Not disclosed,"University degree in Commerce, Economics, Finance, or Business Administration; detailed...","Supply chain, Automation, Manager Quality Assurance, Primary research, Process improvement, Market intelligence, Spanish, Secondary research"
Translator / Data Analyst ( Hebrew ),S&P Global Inc.,Pune,1-3 Yrs,Not disclosed,"University degree in Commerce, Economics, Finance, or Business Administration; detailed...","Supply chain, Automation, Manager Quality Assurance, Primary research, Translator, Process improvement, Data collection, Secondary research"
Data Analyst,What the flex,Pune,1-3 Yrs,Not disclosed,"University degree in Commerce, Economics, Finance, or Business Administration; detailed...","Trend Forecasting, Market Analysis, Market Research, Google Analytics, Supply Chain Planning, Trend, Planning, Supply"
Data Engineer-Data Modelling,IBM,Pune,1-3 Yrs,Not disclosed,"University degree in Commerce, Economics, Finance, or Business Administration; detailed...","erwin, data engineering, data modeling, mdm, etl, hive, python, oracle"
Business Analyst,Zignaai,Pune,1-3 Yrs,Not disclosed,"University degree in Commerce, Economics, Finance, or Business Administration; detailed...","Project Management, Business Analysis, Project Analysis, Industrial Engineering, Data Analysis, Dashboards, Business Administration, Industrial"
Business Interlock Analyst,Accenture,Pune,1-3 Yrs,Not disclosed,"University degree in Commerce, Economics, Finance, or Business Administration; detailed...","project management, data analysis, business analysis, microsoft office suite, agile, c++, c, windows xp"
"Data Eng, Mgmt & Governance Analyst",Accenture,Pune,1-3 Yrs,Not disclosed,"University degree in Commerce, Economics, Finance, or Business Administration; detailed...","data analysis, data management, aws, etl, etl development, snowflake, python, business analysis"
Business Analyst,Accenture,Pune,1-3 Yrs,Not disclosed,"University degree in Commerce, Economics, Finance, or Business Administration; detailed...","software testing, business analysis, solution delivery, epic, sop, project management, gap analysis, change request"
Business Analyst,Accenture,Pune,1-3 Yrs,Not disclosed,"University degree in Commerce, Economics, Finance, or Business Administration; detailed...","business analysis, user stories, business requirement analysis, asp.net core mvc, user acceptance testing, c#, project management, data analysis"
Data Engineer,Accenture,Pune,1-3 Yrs,Not disclosed,"University degree in Commerce, Economics, Finance, or Business Administration; detailed...","power bi, data engineering, qlikview, sql, aws, python, data analysis, data validation"
Business Analyst,Accenture,Pune,1-3 Yrs,Not disclosed,"University degree in Commerce, Economics, Finance, or Business Administration; detailed...","trading, oems, stakeholder management, trade operations, financial markets, project management, middle office, system design"
Business Analyst,Accenture,Pune,1-3 Yrs,Not disclosed,"University degree in Commerce, Economics, Finance, or Business Administration; detailed...","business analysis, user stories, business requirement analysis, brd, user acceptance testing, project management, data analysis, software testing"
Data Engineer,Accenture,Pune,1-3 Yrs,Not disclosed,"University degree in Commerce, Economics, Finance, or Business Administration; detailed...","data engineering, sql, database management, bigquery, aws, python, data analysis, bi"
Data Engineer,Lloyds Technology Centre,Pune,1-3 Yrs,Not disclosed,"University degree in Commerce, Economics, Finance, or Business Administration; detailed...","SQL, CloudSQL, Java, BigQuery, SAS, Power BI, agile development, data engineering"
Data Analyst,Teleperformance (TP),"Hyderabad, Gurugram",1-5 Yrs,7-9 Lacs PA,Experience with Power BI and DAX,"Pyspark, Pandas, SQL, Python, azure, Data analysis, Microsoft Azure, Data"
Data Engineer,Tech Mahindra,"Hyderabad, Gurugram",1-5 Yrs,7-9 Lacs PA,Experience with Power BI and DAX,"Data Engineering, Data Bricks, SQL, Python, Power Bi, Data Pipeline, Pandas, Data Extraction"
Data Analyst,Aakash Educational Services (AESL),"Hyderabad, Gurugram",1-5 Yrs,7-9 Lacs PA,Experience with Power BI and DAX,"Advanced Excel, Tableau, Dashboards, Gap Analysis, RCA, ERP, Analysis, Marketing Tools"
Business Analyst,Webnstack,"Hyderabad, Gurugram",1-5 Yrs,7-9 Lacs PA,Experience with Power BI and DAX,"vendor management, project management, documentation, business analysis, process improvement, budgeting, strategic planning, operations"
Data Analyst,S L Fasteners,"Hyderabad, Gurugram",1-5 Yrs,7-9 Lacs PA,Experience with Power BI and DAX,"VLOOKUP, Advanced Excel, HLOOKUP, Excel, Word, Formulation, Formulas, Lookup"
Data Analyst - B,Capgemini,"Hyderabad, Gurugram",1-5 Yrs,7-9 Lacs PA,Experience with Power BI and DAX,"data analysis, algorithms, charts, data validation, advanced excel, pivot table, vlookup, dashboards"
Business Analyst All Levels,Techno Compass Consulting,"Hyderabad, Gurugram",1-5 Yrs,7-9 Lacs PA,Experience with Power BI and DAX,"Manager Quality Assurance, Publishing, Business Analyst, Technical writing, Analytical, Strategic planning, Market research, Operations"
Business Analyst,Accenture,"Hyderabad, Gurugram",1-5 Yrs,7-9 Lacs PA,Experience with Power BI and DAX,"test management, functional analysis, documentation, microsoft dynamics, business analysis, project management, gap analysis, user stories"
Business Interlock Analyst,Accenture,"Hyderabad, Gurugram",1-5 Yrs,7-9 Lacs PA,Experience with Power BI and DAX,"business analysis, order to cash, microsoft office suite, content development, otc, project management, c++, data analysis"
Business Analyst,Accenture,"Hyderabad, Gurugram",1-5 Yrs,7-9 Lacs PA,Experience with Power BI and DAX,"microsoft dynamics, retail, code deploy, pos, microsoft dynamics ax technical, c#, morphx, project management"
